,Title,Developer(s),Publisher(s),Release date,Release date,Release date,Ref.
,Title,Developer(s),Publisher(s),Japan,North America,PAL region,Ref.
1548,Tetris 2•Tetris FlashJP,Bullet-Proof Software,Nintendo,"July 8, 1994",August 1994,Unreleased,
1549,Tetris Attack•Panel de PonJP,Intelligent Systems,Nintendo,"October 27, 1995","August 4, 1996","November 28, 1996",
1550,Tetris Battle Gaiden,Bullet-Proof Software,Bullet-Proof Software,"December 24, 1993",Unreleased,Unreleased,
1551,Tetsuwan Atom,Minato Giken,Zamuse,"February 18, 1994",Unreleased,Unreleased,
1552,Theme Park,Bullfrog Productions,Electronic Arts,"December 15, 1994",Cancelled,"November 11, 1994",
1553,Thomas the Tank Engine & Friends,Software Creations,THQ,Unreleased,"September 30, 1993","August 2, 1993December 31, 1993",
1554,Thoroughbred Breeder,Hect,Hect,"August 27, 1993",Unreleased,Unreleased,
1555,Thoroughbred Breeder II,Hect,Hect,"June 8, 1994",Unreleased,Unreleased,
1556,Thoroughbred Breeder III,Hect,Hect,"October 18, 1996",Unreleased,Unreleased,
1557,Thunder Spirits,Technosoft,Seika Corporation,"December 27, 1991",June 1992,Unreleased,
1558,Thunderbirds: Kokusai Kyuujotai Juudou Seyo!,Nova Games,Cobra Team,"September 10, 1993",Unreleased,Unreleased,
1559,The Tick,Software Creations,Fox Interactive,Unreleased,December 1994,Unreleased,
1560,Time Slip,Sales Curve Interactive,Vic Tokai,Unreleased,November 1993,1993,
1561,Time Trax,Malibu Games,Malibu Games,Unreleased,April 1994,July 1994,
1562,Timecop,Cryo Interactive,JVC Musical Industries,"February 17, 1995",April 1995,1996,
1563,Timon & Pumbaa's Jungle Games,Tiertex Design Studios,THQ,Unreleased,"November 30, 1997","March 26, 1998",
1564,Tin Star,Software Creations,Nintendo,Unreleased,November 1994,Unreleased,
1565,Tintin in Tibet,Infogrames,Infogrames,Unreleased,Unreleased,"December 14, 1995",
1566,Tiny Toon Adventures: Buster Busts Loose! †,Konami,Konami,"December 18, 1992","February 16, 1993","June 24, 1993",
1567,Tiny Toon Adventures: Wacky Sports Challenge•Tiny Toon Adventures: Wild & Wacky SportsEU•Tiny Toon Adventures: Dotabata DaiundoukaiJP,Konami,Konami,"September 30, 1994",December 1994,"April 25, 1994",
1568,TKO Super Championship Boxing•Kentou-Ou World ChampionJP,Sting Entertainment,SOFEL,"April 28, 1992",October 1992,1993,
1569,TNN Bass Tournament of Champions•Larry Nixon's Super Bass FishingJP,American Softworks,American Softworks,"September 22, 1994",November 1994,Unreleased,
1570,Todd McFarlane's Spawn: The Video Game,Ukiyotei,Acclaim Entertainment,Unreleased,October 1995,Unreleased,
1571,Tokimeki Memorial: Densetsu no Ki no Shita de,Konami,Konami,"February 9, 1996",Unreleased,Unreleased,
1572,Tokoro's Mahjong,Syscom,Vic Tokai,"September 23, 1994",Unreleased,Unreleased,
1573,Tom and Jerry,Riedel Software Productions,Hi Tech Expressions,"June 25, 1993",April 1993,1993,
1574,Tommy Moe's Winter Extreme: Skiing & Snowboarding•Val d'Isere ChampionshipEU•Ski Paradise with SnowboardJP,Loriciel,Electro Brain,"December 16, 1994",June 1994,"April 28, 1994",
1575,Tony Meola's Sidekicks Soccer•Super CopaBR•World SoccerEU•Ramos' World Wide SoccerJP,Sculptured Software,Electro Brain,"February 25, 1994",November 1993,1994,
1576,Top Gear•Top RacerJP,Gremlin Interactive,Kemco,"March 27, 1992","April 16, 1992","November 19, 1992",
1577,Top Gear 2•Top Racer 2JP,Gremlin Interactive,Kemco,"December 22, 1993","August 8, 1993",1993,
1578,Top Gear 3000•The Planet's Champ TG3000JP,Gremlin Interactive,Kemco,"April 28, 1995",February 1995,1995,
1579,Top Management II,,Koei,"February 11, 1994",Unreleased,Unreleased,
1580,Toride,Metro,Takara,"December 9, 1994",Unreleased,Unreleased,
1581,Torneko no Daibōken: Fushigi no Dungeon,Chunsoft,Chunsoft,"September 19, 1993",Unreleased,Unreleased,
1582,Total Carnage,Black Pearl Software,Malibu Games,Unreleased,November 1993,1993,
1583,Tottemo! Luckyman: Lucky Cookie Roulette Assault!!,,Bandai,"June 30, 1995",Unreleased,Unreleased,
1584,Touge Densetsu: Saisoku Battle,Lenar,Bullet-Proof Software,"March 15, 1996",Unreleased,Unreleased,
1585,Tower Dream,C-Lab,ASCII,"October 25, 1996",Unreleased,Unreleased,
1586,Toy Story•Disney's Toy Story,Traveller's Tales,Disney Interactive,"April 26, 1996",December 1995,"April 25, 1996",
1587,Toys,Imagineering,Absolute Entertainment,Unreleased,April 1993,Unreleased,
1588,Traverse: Starlight & Prairie,Pandora Box,Banpresto,"June 28, 1996",Unreleased,Unreleased,
1589,Treasure Hunter G,Sting Entertainment,Square,"May 24, 1996",Unreleased,Unreleased,
1590,"Trials of Mana ‡ †•Seiken Densetsu 3JP, KR",Square,Square,"September 30, 1995",Unreleased,Unreleased,
1591,Trinea,Japan Art Media,Yanoman,"October 1, 1993",Unreleased,Unreleased,
1592,Troddlers,Atod,Seika Corporation,Unreleased,October 1993,1993,
1593,Troy Aikman NFL Football,Leland Interactive Media,Tradewest,Unreleased,August 1994,Unreleased,
1594,True Golf Classics: Wicked 18•Devil's CourseJP,T&E Software,Bullet-Proof Software,"March 5, 1993",October 1993,Unreleased,
1595,True Golf Classics: Pebble Beach Golf Links•Pebble Beach no HatouJP,T&E Software,T&E Software,"April 10, 1992",April 1992,1992,
1596,True Golf Classics: Waialae Country Club•New 3D Golf Simulation: Waialae no KisekiJP,T&E Software,T&E Software,"September 18, 1992",November 1991,Unreleased,
1597,True Lies,Beam Software,LJN,"April 28, 1995",February 1995,"June 29, 1995",
1598,Tsukikomori,Pandora Box,Banpresto,"March 1, 1996",Unreleased,Unreleased,
1599,Tsuppari Ōzumō: Risshin Shusse Hen,Tecmo,Tecmo,"March 26, 1993",Unreleased,Unreleased,
1600,Tsuri Tarou,,Pack-In-Video,"July 8, 1994",Unreleased,Unreleased,
1601,Tsuyoshi Shikkari Shinasai: Taisen Puzzle-dama,,Konami,"November 18, 1994",Unreleased,Unreleased,
1602,Tuff E Nuff•Dead DanceJP,Jaleco,Jaleco,"March 26, 1993",September 1993,1993,
1603,Turf Hero,,Tecmo,"March 21, 1995",Unreleased,Unreleased,
1604,Turf Memories,,BEC,"February 24, 1995",Unreleased,Unreleased,
1605,Turn and Burn: No-Fly Zone•Super DogfightJP,Absolute Entertainment,Absolute Entertainment,"June 24, 1994",February 1994,"August 8, 1994",
1606,The Twisted Tales of Spike McFang•Chou Makai Taisen!: DorabocchanJP,Red Company,Bullet-Proof Software,"March 19, 1994",June 1994,Unreleased,
1607,U.N. Squadron †•Area 88JP,Capcom,Capcom,"July 26, 1991",September 1991,December 1992,
1608,Uchū no Kishi: Tekkaman Blade,A.I.,BEC,"July 30, 1993",Unreleased,Unreleased,
1609,Uchuu Race: Astro Go! Go!,KAZe,Meldac,"February 25, 1994",Cancelled,Unreleased,
1610,UFO Kamen Yakisoban: Kettler no Kuroi Inbō,KID,Den'Z,"October 14, 1994",Unreleased,Unreleased,
1611,Ugoku E Ver. 2.0: Aryol,,Altron,"August 5, 1994",Unreleased,Unreleased,
1612,Ultima: Kyouryuu Teikoku,Origin Systems,Pony Canyon,"July 28, 1995",Unreleased,Unreleased,
1613,Ultima: Runes of Virtue II•Ultima Gaiden: Kuro Kishi no InbouJP,Origin Systems,FCI,"June 17, 1994",November 1994,Unreleased,
1614,Ultima VI: The False Prophet,"Infinity Co., Ltd",FCI,"April 3, 1992",April 1994,Unreleased,
1615,Ultima VII: The Black Gate,Origin Systems,FCI,"November 18, 1994",November 1994,Unreleased,
1616,Ultimate Fighter•Hiryuu no Ken S: Golden FighterJP,Culture Brain,Culture Brain,"July 31, 1992",June 1994,Unreleased,
1617,Ultimate Mortal Kombat 3,Avalanche Software,Williams Entertainment,Unreleased,"June 26, 1996","November 28, 1996",
1618,Ultra Baseball Jitsumeiban,Culture Brain,Culture Brain,"August 28, 1992",Unreleased,Unreleased,
1619,Ultra Baseball Jitsumeiban 2,Culture Brain,Culture Brain,"December 22, 1994",Unreleased,Unreleased,
1620,Ultra Baseball Jitsumeiban 3,Culture Brain,Culture Brain,"October 27, 1995",Unreleased,Unreleased,
1621,Ultra League: Moero! Soccer Daikessen!!,Tom Create,Yutaka,"July 28, 1995",Unreleased,Unreleased,
1622,Ultra Seven,BEC,Bandai,"March 26, 1993",Unreleased,Unreleased,
1623,Ultraman: Towards the Future•Ultraman JP,BEC,Bandai,"April 6, 1991","October 19, 1991",Unreleased,
1624,Umi no Nushi Tsuri,,Pack-In-Video,"July 19, 1996",Unreleased,Unreleased,
1625,Umizuri Meijin: Suzuki Hen,A-Wave,Electronic Arts Victor,"December 16, 1994",Unreleased,Unreleased,
1626,Umihara Kawase,Atelier Double,TNN,"December 23, 1994",Unreleased,Unreleased,
1627,Uncharted Waters•Daikoukai JidaiJP,Koei,Koei,"August 5, 1992",January 1993,Unreleased,
1628,Uncharted Waters: New Horizons•Super Daikoukai JidaiJP,Koei,Koei,"February 25, 1994",October 1994,Unreleased,
1629,Undercover Cops,,Varie,"March 9, 1995",Cancelled,Unreleased,
1630,Uniracers•UnirallyEU,DMA Design,Nintendo,Unreleased,December 1994,"April 27, 1995",
1631,The Untouchables,Ocean Software,Ocean Software,Unreleased,August 1994,Unreleased,
1632,Urban Strike,Granite Bay Software,Black Pearl Software,Unreleased,November 1995,1995,
1633,Ushio to Tora,,Yutaka,"January 25, 1993",Unreleased,Unreleased,
1634,Utopia: The Creation of a Nation †,Jaleco,Jaleco,"October 29, 1993",September 1993,August 1994,
1635,Vegas Stakes•Las Vegas DreamJP,HAL Laboratory,Nintendo,"September 10, 1993",April 1993,1993,
1636,Venom/Spider-Man: Separation Anxiety,Software Creations,Acclaim Entertainment,Unreleased,November 1995,1995,
1637,Verne World,Dual,Banpresto,"September 29, 1995",Unreleased,Unreleased,
1638,Virtual Bart,Sculptured Software,Acclaim Entertainment,"September 30, 1994","September 26, 1994",1994,
1639,Virtual Soccer•J.League Super SoccerJP,Probe Entertainment,Hudson Soft,"March 18, 1994",Unreleased,1994,
1640,Vortex,Argonaut Games,Electro Brain,"December 9, 1994",September 1994,December 1994,
1641,VS. Collection,Bottom Up,Bottom Up,"November 29, 1996",Unreleased,Unreleased,
1642,Wagyan Paradise,Namco,Namco,"December 16, 1994",Unreleased,Unreleased,
1643,Waka Taka Ōzumō: Brothers Dream Match,Tomcat System,Imagineer,"November 12, 1993",Unreleased,Unreleased,
1644,Waku Waku Ski Wonder Spur,Human Club,Human Entertainment,"January 13, 1995",Unreleased,Unreleased,
1645,Wally wo Sagase!,Natsu System,Tomy,"February 19, 1993",Unreleased,Unreleased,
1646,War 2410,Advanced Productions,Advanced Productions,Unreleased,December 1995,Unreleased,
1647,War 3010: The Revolution,Advanced Productions,Advanced Productions,Unreleased,October 1996,Unreleased,
1648,Waratte Iitomo! Tamorinpic,Athena,Athena,"April 28, 1994",Unreleased,Unreleased,
1649,Wario's Woods,Nintendo,Nintendo,Unreleased,December 1994,1995,
1650,Warlock,Realtime Associates,LJN,"May 26, 1995",March 1995,1994,
1651,WarpSpeed,Accolade,Accolade,Unreleased,December 1992,1992,
1652,Waterworld,Ocean Software,Ocean Software,Unreleased,Cancelled,1995,
1653,Wayne Gretzky and the NHLPA All-Stars,Time Warner Interactive,Time Warner Interactive,Unreleased,December 1995,Unreleased,
1654,Wayne's World,Gray Matter,THQ,Unreleased,April 1993,1993,
1655,WCW SuperBrawl Wrestling,Beam Software,FCI,Unreleased,November 1994,Unreleased,
1656,Weaponlord,Visual Concepts,Namco (NA)Ocean Software (EU),Unreleased,September 1995,1995,
1657,Wedding Peach,Shimada Kikaku,KSS,"September 29, 1995",Unreleased,Unreleased,
1658,We're Back! A Dinosaur's Story,Visual Concepts,Hi Tech Expressions,Unreleased,November 1993,1993,
1659,Wheel of Fortune: Featuring Vanna White,Imagitec Design,GameTek,Unreleased,September 1992,Unreleased,
1660,Wheel of Fortune Deluxe!,Imagitec Design,GameTek,Unreleased,April 1994,Unreleased,
1661,Where in the World Is Carmen Sandiego?,EA Canada,Hi Tech Expressions,Unreleased,June 1993,October 1993,
1662,Where in Time is Carmen Sandiego?,EA Canada,Hi Tech Expressions,Unreleased,May 1993,Unreleased,
1663,Whirlo•Xandra no Daibouken: Valkyrie to no DeaiJP,Nova Games,Namco,"July 23, 1992",Unreleased,1992,
1664,Whizz,Flair Software,Titus Software,Unreleased,November 1996,1997,
1665,Wild Guns,Natsume,Natsume,"August 12, 1994",July 1995,"October 31, 1996",
1666,WildSnake•Super SnakeyJP,Manley & Associates,Spectrum HoloByte,"December 16, 1994",September 1994,Unreleased,
1667,Williams Arcade's Greatest Hits,Digital Eclipse Software,Williams Entertainment,Unreleased,October 1996,"January 8, 1996",
1668,Wing Commander,Origin Systems,Mindscape,"July 23, 1993",November 1992,1993,
1669,Wing Commander: The Secret Missions,Origin Systems,Mindscape,Unreleased,September 1993,October 1993,
1670,Wings 2: Aces High•Blazing SkiesEU•Sky MissionJP,Malibu Interactive,Namco,"September 29, 1992",October 1992,"January 21, 1993",
1671,Winning Post,Koei,Koei,"September 10, 1993",Unreleased,Unreleased,
1672,Winning Post 2,Koei,Koei,"March 18, 1995",Unreleased,Unreleased,
1673,Winning Post 2: Program '96,Koei,Koei,"October 5, 1996",Unreleased,Unreleased,
1674,Winter Gold,Nintendo,Nintendo,Unreleased,Unreleased,"November 28, 1996",
1675,Winter Olympic Games: Lillehammer '94,U.S. Gold,U.S. Gold,Unreleased,February 1994,"February 24, 1994",
1676,Wizap!: Ankoku no Ou,Pop House/SAS Sakata,ASCII,"September 22, 1994",Unreleased,Unreleased,
1677,The Wizard of Oz,Manley & Associates,SETA,Unreleased,October 1993,Unreleased,
1678,Wizardry Gaiden IV: Throb of the Demon's Heart,Access,ASCII,"September 20, 1996",Unreleased,Unreleased,
1679,Wizardry I-II-III: Story of Llylgamyn,Gung-Ho!,Media Factory,"June 1, 1999",Unreleased,Unreleased,
1680,Wizardry V: Heart of the Maelstrom,ASCII Entertainment,Capcom,"November 20, 1992",April 1994,Unreleased,
1681,Wizardry VI: Bane of the Cosmic Forge,Game Studio,ASCII,"September 29, 1995",Unreleased,Unreleased,
1682,Wolfchild,Core Design,Virgin Interactive,Unreleased,June 1993,Unreleased,
1683,Wolfenstein 3D,Imagineer,Imagineer,"February 10, 1994",March 1994,1994,
1684,Wolverine: Adamantium Rage,Bits Studios,LJN,"January 27, 1995",November 1994,December 1994,
1685,Wonder Project J: Kikai no Shounen Pīno,Almanic,Enix,"December 9, 1994",Unreleased,Unreleased,
1686,Wondrous Magic,System Sacom,ASCII,"December 17, 1993",Unreleased,Unreleased,
1687,Wordtris,Bullet-Proof Software,Spectrum HoloByte,Unreleased,November 1992,Unreleased,
1688,World Class Rugby,Audiogenic,Imagineer,"January 29, 1993",Unreleased,1993,
1689,World Class Rugby 2: Kokunai Gekitou Hen '93,Denton Designs,Misawa,"January 7, 1994",Unreleased,Unreleased,
1690,World Cup USA '94,U.S. Gold,U.S. Gold,"July 29, 1994",June 1994,"May 26, 1994",
1691,World Heroes,Sunsoft,Sunsoft,"August 12, 1993",September 1993,1993,
1692,World Heroes 2,"Saurus Co., Ltd",Takara,"July 1, 1994",September 1994,Unreleased,
1693,World League Soccer•Pro SoccerJP,ANCO,Mindscape,"September 20, 1991",April 1992,Unreleased,
1694,World Masters Golf,Arc Developments,Virgin Interactive,Unreleased,Unreleased,"November 23, 1995",
1695,World Soccer '94: Road to Glory•StrikerEU•Eric Cantona Football ChallengeFR•World SoccerJP,Rage Software,Coconuts Japan (JP)Atlus (NA)Elite Systems (EU),"July 16, 1993",December 1993,October 1993,
1696,Worms,Team17,Ocean Software,Unreleased,Unreleased,"September 29, 1996",
1697,Wrecking Crew '98,,Nintendo,"May 23, 1998",Unreleased,Unreleased,
1698,WWF RAW,Sculptured Software,LJN,Unreleased,November 1994,December 1994,
1699,WWF Royal Rumble,Sculptured Software,LJN,"July 23, 1993","June 8, 1993",1993,
1700,WWF Super WrestleMania,Sculptured Software,LJN,"April 24, 1992",March 1992,1992,
1701,WWF WrestleMania: The Arcade Game,Iguana Entertainment,Acclaim Entertainment,"March 1, 1996",November 1995,"January 25, 1996",
1702,Xak: The Art of Visual Stage,Micro Cabin,Sunsoft,"February 26, 1993",Unreleased,Unreleased,
1703,Xardion,Asmik Ace Entertainment,Asmik Ace Entertainment,"March 20, 1992",April 1992,Unreleased,
1704,X-Kaliber 2097•Sword ManiacJP,Toshiba EMI,Activision,"February 11, 1994",February 1994,December 1994,
1705,X-Men: Mutant Apocalypse,Capcom,Capcom,"January 3, 1995",November 1994,1995,
1706,X-Terminator 2 Sauke,GameTech,GameTech,"January 1, 1994",Unreleased,Unreleased,
1707,X-Zone,Kemco,Kemco,"August 27, 1993",November 1992,1993,
1708,Yadamon: Wonderland Dream[12],Sting Entertainment,Tokuma Shoten,"November 26, 1993",Unreleased,Unreleased,
1709,Yakouchuu,Athena,Athena,"June 16, 1995",Unreleased,Unreleased,
1710,Yamato Takeru,Multimedia Intelligence Transfer,Toho,"September 29, 1995",Unreleased,Unreleased,
1711,YamYam,Pandora Box,Bandai,"February 17, 1995",Unreleased,Unreleased,
1712,Yokoyama Mitsuteru: Sangokushi,Tose,Angel,"June 26, 1992",Unreleased,Unreleased,
1713,Yokoyama Mitsuteru: Sangokushi 2,Tose,Angel,"December 29, 1993",Unreleased,Unreleased,
1714,Yokoyama Mitsuteru: Sangokushi Bangi: Sugoroku Eiyuuki,Tose,Angel,"December 22, 1994",Unreleased,Unreleased,
1715,Yokozuna Monogatari,,KSS,"August 26, 1994",Unreleased,Unreleased,
1716,Yoshi no Cookie: Kuruppon Oven de Cookie,Bullet-Proof Software,National,1994,Unreleased,Unreleased,
1717,Yoshi's Cookie•Yoshi no CookieJP,Bullet-Proof Software,Bullet-Proof Software,"July 9, 1993","April 1, 1993",Unreleased,
1718,Yoshi's Safari•Yoshi's Road HuntingJP,Nintendo,Nintendo,"July 14, 1993","September 3, 1993",1993,
1719,Youchien Senki Madara,Nexus Interact,Datam Polystar,"January 26, 1996",Unreleased,Unreleased,
1720,Young Merlin,Westwood Studios,Virgin Interactive,Unreleased,"March 18, 1994",1994,
1721,Ys III: Wanderers from Ys,Tonkin House,American Sammy,"June 21, 1991","January 10, 1992",Unreleased,
1722,Ys IV: Mask of the Sun,Tonkin House,Tonkin House,"November 19, 1993",Unreleased,Unreleased,
1723,"Ys V: Kefin, The Lost City of Sand",Nihon Falcom,Nihon Falcom,"December 29, 1995",Unreleased,Unreleased,
1724,Ys V Expert,Nihon Falcom,Nihon Falcom,"March 22, 1996",Unreleased,Unreleased,
1725,Yuu Yuu Hakusho,Namco,Namco,"December 22, 1993",Unreleased,Unreleased,
1726,Yuu Yuu Hakusho 2: Kakutou no Shou,Namco,Namco,"June 10, 1994",Unreleased,Unreleased,
1727,Yuu Yuu Hakusho Final: Makai Saikyou Retsuden,Namco,Namco,"March 24, 1995",Unreleased,Unreleased,
1728,Yuu Yuu Hakusho: Tokubetsu Hen,Namco,Namco,"December 22, 1994",Unreleased,Unreleased,
1729,Yume Maboroshi no Gotoku,Tose,Intec,"December 17, 1993",Unreleased,Unreleased,
1730,Yume Meikyuu: Kigurumi Daibouken,Axes Art Amuse,Hect,"April 15, 1994",Unreleased,Unreleased,
1731,Yuujin: Janjuu Gakuen,Varie,Varie,"November 19, 1993",Unreleased,Unreleased,
1732,Yuujin: Janjuu Gakuen 2,Varie,Varie,"November 18, 1994",Unreleased,Unreleased,
1733,Yuujin no Furi Furi Girls,U-Jin,Planning Office Wada,"July 1, 1994",Unreleased,Unreleased,
1734,Yuuyu no Quiz de GO! GO!,Taito,Taito,"July 10, 1992",Unreleased,Unreleased,
1735,Zakuro no Aji,Imagineer,Imagineer,"December 22, 1995",Unreleased,Unreleased,
1736,Zan II: Spirits,Wolf Team,Telenet Japan,"May 29, 1992",Unreleased,Unreleased,
1737,Zan III Spirits,Wolf Team,Wolf Team,"March 11, 1994",Unreleased,Unreleased,
1738,Zenkoku Juudan: Ultra Shinri Game,Ukiyotei,Visit,"November 10, 1995",Unreleased,Unreleased,
1739,Zenkoku Koukou Soccer,Affect,Yojigen,"November 25, 1994",Unreleased,Unreleased,
1740,Zenkoku Koukou Soccer 2,Nihon Syscom,Yojigen,"November 17, 1995",Unreleased,Unreleased,
1741,Zenkoku Koukou Soccer Senshuken '96,Magical Company,Magical Company,"March 22, 1996",Unreleased,Unreleased,
1742,Zen-Nippon Pro Wrestling,Natsume,Masaya,"July 16, 1993",Unreleased,Unreleased,
1743,Zen-Nippon Pro Wrestling Dash: Sekai Saikyō Tag,Natsume,Masaya,"December 28, 1993",Unreleased,Unreleased,
1744,Zen-Nippon Pro Wrestling: Fight da Pon!,Natsume,Masaya,"June 25, 1994",Unreleased,Unreleased,
1745,Zen-Nippon Pro Wrestling 2: 3–4 Budōkan,Natsume,Masaya,"April 7, 1995",Unreleased,Unreleased,
1746,Zero the Kamikaze Squirrel,Iguana Entertainment,Sunsoft,Unreleased,"November 1, 1994","March 30, 1995",
1747,Zero4 Champ RR,Media Rings,Media Rings,"July 22, 1994",Unreleased,Unreleased,
1748,Zero4 Champ RR-Z,Media Rings,Media Rings,"November 25, 1995",Unreleased,Unreleased,
1749,Zico Soccer,Electronic Arts Victor,Electronic Arts Victor,"March 4, 1994",Unreleased,Unreleased,
1750,Zig Zag Cat: Ostrich Club mo Oosawagi da,Opera House,Den'Z,"June 24, 1994",Unreleased,Unreleased,
1751,Zoku: The Legend of Bishin,Magifact,Magifact,"December 25, 1993",Unreleased,Unreleased,
1752,Zombies Ate My Neighbors•ZombiesEU,LucasArts,Konami,Unreleased,"September 24, 1993","January 27, 1994",
1753,Zoo-tto Mahjong!,Nintendo,Nintendo,"July 1, 1998",Unreleased,Unreleased,
1754,"Zool: Ninja of the ""Nth"" Dimension",Gremlin Interactive,GameTek,"July 29, 1994",January 1994,1994,
1755,Zoop,Hookstone,Viacom New Media,Unreleased,"September 15, 1995",1995,
