11,5,['pain-', 'piti-', 'power-', 'remorse-', 'rest-', 'shame-', 'tact-', 'taste-', 'thank-', 'thought-', 'use-'],['-ful', '-fully', '-less', '-lessly', '-lessness']
11,5,['pain-', 'purpose-', 'rest-', 'shame-', 'soul-', 'tact-', 'taste-', 'thank-', 'thought-', 'tune-', 'use-'],['-ful', '-fully', '-fulness', '-less', '-lessly']
9,5,['ba-', 'ca-', 'fa-', 'fi-', 'ma-', 'pa-', 'si-', 'ta-', 'to-'],['-ll', '-n', '-r', '-re', '-t']
9,5,['objec-', 'obstruc-', 'posi-', 'produc-', 'protec-', 'restric-', 'secre-', 'sugges-', 'transi-'],['-t', '-tion', '-tive', '-tively', '-tiveness']
8,6,['pain-', 'rest-', 'shame-', 'tact-', 'taste-', 'thank-', 'thought-', 'use-'],['-ful', '-fully', '-fulness', '-less', '-lessly', '-lessness']
8,5,['a-', 'ba-', 'ca-', 'i-', 'ma-', 'pa-', 'ta-', 'we-'],['-d', '-ll', '-n', '-re', '-t']
8,5,['b-', 'c-', 'f-', 'm-', 'p-', 'sc-', 'sp-', 't-'],['-an', '-ar', '-are', '-at', '-ore']
8,5,['ba-', 'bu-', 'pi-', 'pu-', 'sha-', 'sta-', 'ta-', 'wi-'],['-ck', '-g', '-ll', '-nk', '-t']
8,5,['ba-', 'ca-', 'fa-', 'ma-', 'pu-', 'spi-', 'ta-', 'to-'],['-ke', '-ll', '-n', '-re', '-t']
8,5,['ba-', 'ha-', 'pu-', 'sha-', 'si-', 'sta-', 'ta-', 'wi-'],['-ck', '-ll', '-nk', '-re', '-t']
8,5,['ba-', 'ma-', 'pa-', 'pu-', 'si-', 'ta-', 'to-', 'we-'],['-ll', '-n', '-re', '-t', '-tter']
8,5,['ba-', 'ma-', 'pa-', 'qui-', 'sha-', 'squa-', 'ta-', 'we-'],['-d', '-ll', '-re', '-t', '-tter']
8,5,['ba-', 'ma-', 'pa-', 'sca-', 'si-', 'spa-', 'ta-', 'to-'],['-n', '-r', '-re', '-t', '-tter']
8,5,['ba-', 'pi-', 'pu-', 'ra-', 'sa-', 'sha-', 'sta-', 'ta-'],['-ck', '-g', '-ke', '-nk', '-t']
8,5,['fi-', 'ma-', 'pu-', 'sha-', 'sta-', 'ta-', 'to-', 'wi-'],['-g', '-le', '-ll', '-re', '-t']
8,5,['neutr-', 'norm-', 'ration-', 're-', 'sentiment-', 'speci-', 'trivi-', 'vit-'],['-al', '-ality', '-alization', '-alize', '-ally']
8,5,['neutra-', 'norma-', 'rationa-', 'rea-', 'sentimenta-', 'specia-', 'trivia-', 'vita-'],['-l', '-lity', '-lization', '-lize', '-lly']
8,5,['push-', 'rac-', 'read-', 'show-', 'sneak-', 'speed-', 'tast-', 'wear-'],['-er', '-ily', '-iness', '-ing', '-y']
7,6,['b-', 'f-', 's-', 'sh-', 'sp-', 't-', 'w-'],['-ake', '-ear', '-ell', '-ill', '-in', '-ore']
7,6,['b-', 'l-', 's-', 'sh-', 'sn-', 'st-', 't-'],['-ack', '-ag', '-ake', '-ore', '-ow', '-uck']
7,6,['l-', 'r-', 's-', 'sh-', 'sl-', 'sn-', 't-'],['-ack', '-ag', '-ake', '-ip', '-ot', '-ow']
7,5,['a-', 'ca-', 'ha-', 'ma-', 'pa-', 'qui-', 'ta-'],['-d', '-ll', '-re', '-rt', '-t']
5,9,['b-', 'h-', 'p-', 'r-', 'sh-'],['-ack', '-ad', '-are', '-at', '-ay', '-ear', '-ill', '-ush', '-ut']
5,9,['b-', 'p-', 'r-', 'sp-', 't-'],['-an', '-are', '-at', '-atter', '-ear', '-end', '-ent', '-ill', '-out']
5,9,['b-', 'p-', 'r-', 't-', 'w-'],['-ad', '-ail', '-an', '-are', '-ear', '-end', '-ent', '-est', '-ill']
5,9,['b-', 'p-', 'sp-', 't-', 'w-'],['-an', '-ar', '-are', '-ear', '-end', '-ent', '-ill', '-in', '-ore']
5,9,['b-', 'r-', 's-', 'sp-', 't-'],['-ake', '-ank', '-at', '-ear', '-end', '-ender', '-ent', '-ill', '-oil']
5,9,['b-', 'r-', 's-', 't-', 'w-'],['-ad', '-ag', '-ail', '-ake', '-ear', '-end', '-ent', '-ill', '-ow']
5,9,['b-', 'r-', 'sh-', 'sp-', 't-'],['-ake', '-ank', '-are', '-at', '-atter', '-ear', '-ill', '-ook', '-out']
5,9,['b-', 'r-', 'sh-', 'st-', 't-'],['-ack', '-ag', '-ake', '-ank', '-are', '-at', '-ill', '-out', '-ow']
5,9,['f-', 'p-', 's-', 'sh-', 'sp-'],['-at', '-ear', '-ew', '-ill', '-in', '-ine', '-ore', '-ort', '-un']
5,9,['f-', 'p-', 'sh-', 'sp-', 't-'],['-are', '-at', '-ear', '-ill', '-in', '-ine', '-ore', '-ort', '-un']
5,9,['f-', 'sh-', 'sp-', 't-', 'w-'],['-ake', '-are', '-ear', '-ell', '-ill', '-in', '-ire', '-ore', '-ort']
5,9,['h-', 'm-', 'p-', 'r-', 's-'],['-ad', '-ail', '-at', '-ate', '-ay', '-eal', '-ill', '-ole', '-ound']
5,9,['h-', 'm-', 'p-', 's-', 't-'],['-ad', '-ail', '-ale', '-at', '-eal', '-eat', '-ill', '-ole', '-op']
5,9,['h-', 'm-', 'p-', 't-', 'w-'],['-ad', '-ail', '-ale', '-all', '-are', '-art', '-eal', '-en', '-ill']
5,9,['h-', 'p-', 'r-', 's-', 'st-'],['-ack', '-at', '-ate', '-ave', '-ay', '-eal', '-ill', '-ole', '-ub']
5,9,['h-', 'p-', 'r-', 'sh-', 't-'],['-ack', '-ad', '-are', '-at', '-ear', '-ill', '-ip', '-ush', '-ut']
5,9,['h-', 'r-', 's-', 'sh-', 't-'],['-ack', '-ad', '-ank', '-at', '-ear', '-ill', '-ip', '-ot', '-ow']
5,9,['l-', 'p-', 'r-', 's-', 'sl-'],['-ack', '-ap', '-ate', '-aw', '-ay', '-ick', '-ink', '-ip', '-ump']
5,9,['m-', 'p-', 'st-', 't-', 'w-'],['-ale', '-all', '-ar', '-are', '-art', '-eal', '-ile', '-ill', '-ore']
5,9,['p-', 'r-', 's-', 'sl-', 'st-'],['-ack', '-at', '-ate', '-ave', '-ay', '-ick', '-ing', '-ink', '-ump']
5,9,['p-', 'r-', 's-', 'st-', 't-'],['-ack', '-at', '-eal', '-ick', '-ill', '-ing', '-ole', '-ub', '-un']
5,9,['p-', 'r-', 's-', 't-', 'w-'],['-ad', '-ail', '-eal', '-ear', '-end', '-ent', '-ick', '-ill', '-ing']
5,9,['r-', 's-', 'sl-', 'st-', 'w-'],['-ag', '-ake', '-ash', '-ave', '-ay', '-ick', '-ing', '-ink', '-ow']
5,8,['b-', 'c-', 'f-', 'm-', 't-'],['-ake', '-all', '-an', '-ar', '-are', '-at', '-old', '-ore']
5,8,['b-', 'c-', 'f-', 'sp-', 't-'],['-ake', '-an', '-ar', '-are', '-at', '-ell', '-oil', '-ore']
5,8,['b-', 'c-', 'f-', 't-', 'w-'],['-ake', '-all', '-an', '-ar', '-are', '-ell', '-old', '-ore']
5,8,['b-', 'c-', 'm-', 'p-', 't-'],['-ad', '-all', '-an', '-ar', '-are', '-at', '-op', '-ore']
5,8,['b-', 'c-', 'm-', 't-', 'w-'],['-ad', '-ake', '-all', '-an', '-ar', '-are', '-old', '-ore']
5,8,['b-', 'c-', 'p-', 'sc-', 't-'],['-ad', '-an', '-ar', '-are', '-at', '-ent', '-one', '-ore']
5,8,['b-', 'c-', 'p-', 'sh-', 't-'],['-ad', '-all', '-are', '-at', '-one', '-op', '-ore', '-ut']
5,8,['b-', 'c-', 'sh-', 'st-', 't-'],['-ake', '-all', '-are', '-at', '-one', '-op', '-ore', '-ow']
5,8,['b-', 'c-', 'sh-', 't-', 'w-'],['-ad', '-ake', '-all', '-are', '-ell', '-ore', '-orn', '-ow']
5,8,['b-', 'f-', 'h-', 'p-', 's-'],['-ail', '-at', '-ear', '-eat', '-ill', '-it', '-ound', '-unk']
5,8,['b-', 'f-', 'p-', 'r-', 'w-'],['-ail', '-an', '-are', '-ear', '-est', '-ig', '-ill', '-ound']
5,8,['b-', 'f-', 'p-', 's-', 't-'],['-ail', '-at', '-ear', '-eat', '-ee', '-ill', '-in', '-ore']
5,8,['b-', 'f-', 'p-', 's-', 'w-'],['-ail', '-ear', '-ee', '-ill', '-in', '-it', '-ore', '-ound']
5,8,['b-', 'f-', 'p-', 'sp-', 't-'],['-an', '-ar', '-are', '-at', '-ear', '-ill', '-in', '-ore']
5,8,['b-', 'f-', 'r-', 'sp-', 't-'],['-ake', '-an', '-are', '-at', '-ear', '-ender', '-ill', '-oil']
5,8,['b-', 'f-', 's-', 'sh-', 't-'],['-ake', '-at', '-ear', '-ell', '-ill', '-in', '-oot', '-ore']
5,8,['b-', 'f-', 'sh-', 'sp-', 't-'],['-ake', '-are', '-at', '-ear', '-ell', '-ill', '-in', '-ore']
5,8,['b-', 'f-', 'sh-', 'sp-', 'w-'],['-ake', '-are', '-ear', '-ed', '-ell', '-ill', '-in', '-ore']
5,8,['b-', 'f-', 'sh-', 't-', 'w-'],['-ake', '-all', '-are', '-ear', '-ell', '-ill', '-in', '-ore']
5,8,['b-', 'h-', 'm-', 'p-', 'r-'],['-ad', '-ail', '-are', '-at', '-ay', '-ill', '-ound', '-ug']
5,8,['b-', 'h-', 'm-', 'p-', 's-'],['-ad', '-ail', '-at', '-ay', '-eat', '-ill', '-op', '-ound']
5,8,['b-', 'h-', 'm-', 'p-', 'w-'],['-ad', '-ail', '-all', '-are', '-atch', '-ay', '-ill', '-ound']
5,8,['b-', 'h-', 'p-', 'r-', 's-'],['-ack', '-ad', '-ail', '-at', '-ay', '-ear', '-ill', '-ound']
5,8,['b-', 'h-', 'p-', 's-', 't-'],['-ack', '-ad', '-ail', '-at', '-ear', '-eat', '-ill', '-op']
5,8,['b-', 'h-', 'r-', 's-', 'sh-'],['-ack', '-ad', '-ank', '-at', '-ay', '-ear', '-ill', '-ow']
5,8,['b-', 'h-', 'r-', 's-', 't-'],['-ack', '-ad', '-ail', '-ank', '-at', '-ear', '-ill', '-ow']
5,8,['b-', 'h-', 's-', 'sh-', 't-'],['-ack', '-ad', '-ank', '-at', '-ear', '-ill', '-op', '-ow']
5,8,['b-', 'h-', 'sh-', 'st-', 't-'],['-ack', '-all', '-ank', '-are', '-at', '-ill', '-op', '-ow']
5,8,['b-', 'l-', 'p-', 'r-', 't-'],['-ack', '-ad', '-atter', '-end', '-ent', '-est', '-ug', '-ush']
5,8,['b-', 'l-', 'p-', 's-', 'w-'],['-ad', '-ay', '-ee', '-end', '-ent', '-et', '-it', '-ore']
5,8,['b-', 'l-', 'r-', 's-', 'sl-'],['-ack', '-ag', '-ake', '-ay', '-ender', '-ob', '-ow', '-ump']
5,8,['b-', 'l-', 'r-', 's-', 't-'],['-ack', '-ad', '-ag', '-ake', '-end', '-ender', '-ent', '-ow']
5,8,['b-', 'l-', 'r-', 'sh-', 't-'],['-ack', '-ad', '-ag', '-ake', '-atter', '-ook', '-ow', '-ush']
5,8,['b-', 'l-', 's-', 't-', 'w-'],['-ad', '-ag', '-ake', '-ee', '-end', '-ent', '-ore', '-ow']
5,8,['b-', 'm-', 'p-', 'r-', 't-'],['-ad', '-ail', '-an', '-are', '-at', '-atter', '-ill', '-ug']
5,8,['b-', 'm-', 'p-', 'sh-', 'st-'],['-all', '-are', '-ark', '-at', '-ay', '-ill', '-op', '-ore']
5,8,['b-', 'm-', 'p-', 'sh-', 't-'],['-ad', '-all', '-are', '-at', '-atter', '-ill', '-op', '-ore']
5,8,['b-', 'm-', 'p-', 'sp-', 't-'],['-an', '-ar', '-are', '-at', '-atter', '-ike', '-ill', '-ore']
5,8,['b-', 'm-', 'p-', 't-', 'w-'],['-ad', '-ail', '-all', '-an', '-ar', '-are', '-ill', '-ore']
5,8,['b-', 'm-', 'sh-', 'sp-', 'st-'],['-ake', '-are', '-ark', '-at', '-ay', '-ill', '-ore', '-y']
5,8,['b-', 'm-', 'sh-', 'st-', 't-'],['-ag', '-ake', '-all', '-are', '-at', '-ill', '-op', '-ore']
5,8,['b-', 'm-', 'sh-', 't-', 'w-'],['-ad', '-ag', '-ake', '-all', '-are', '-ill', '-oo', '-ore']
5,8,['b-', 'p-', 'r-', 's-', 't-'],['-ack', '-ad', '-ail', '-at', '-ear', '-end', '-ent', '-ill']
5,8,['b-', 'p-', 'r-', 's-', 'w-'],['-ad', '-ail', '-ay', '-ear', '-end', '-ent', '-ill', '-ound']
5,8,['b-', 'p-', 's-', 'sp-', 'w-'],['-ay', '-ear', '-end', '-ent', '-ill', '-in', '-it', '-ore']
5,8,['b-', 'p-', 'sc-', 'sp-', 't-'],['-an', '-ar', '-are', '-at', '-atter', '-ent', '-ore', '-out']
5,8,['b-', 'p-', 'sh-', 'sp-', 'st-'],['-are', '-ark', '-at', '-ay', '-ill', '-ore', '-out', '-utter']
5,8,['b-', 'p-', 'sh-', 'sp-', 't-'],['-are', '-at', '-atter', '-ear', '-ill', '-in', '-ore', '-out']
5,8,['b-', 'p-', 'sh-', 't-', 'w-'],['-ad', '-all', '-are', '-ear', '-een', '-ill', '-in', '-ore']
5,8,['b-', 'r-', 's-', 'sh-', 'st-'],['-ack', '-ag', '-ake', '-ank', '-at', '-ay', '-ill', '-ow']
5,8,['b-', 'r-', 's-', 'sl-', 'st-'],['-ack', '-ag', '-ake', '-ash', '-at', '-ay', '-ow', '-ump']
5,8,['b-', 'r-', 's-', 'st-', 't-'],['-ack', '-ag', '-ake', '-ank', '-at', '-eam', '-ill', '-ow']
5,8,['b-', 's-', 'sh-', 'sp-', 't-'],['-ake', '-ank', '-at', '-ear', '-ell', '-ill', '-in', '-ore']
5,8,['b-', 's-', 'sh-', 'sw-', 't-'],['-ag', '-ank', '-at', '-ear', '-ell', '-ill', '-op', '-ore']
5,8,['b-', 's-', 'sh-', 't-', 'y-'],['-ack', '-ank', '-ear', '-ell', '-in', '-ore', '-ow', '-uck']
5,8,['b-', 's-', 'sp-', 't-', 'w-'],['-ake', '-ear', '-ell', '-end', '-ent', '-ill', '-in', '-ore']
5,8,['b-', 'sh-', 'sn-', 'st-', 't-'],['-ack', '-ag', '-ake', '-are', '-ore', '-out', '-ow', '-uck']
5,8,['c-', 'f-', 'sp-', 't-', 'w-'],['-ake', '-an', '-ar', '-are', '-ell', '-ool', '-ore', '-ry']
5,8,['c-', 'h-', 'r-', 'sh-', 't-'],['-ad', '-am', '-are', '-at', '-ook', '-ot', '-ow', '-ut']
5,8,['c-', 'm-', 'p-', 'st-', 't-'],['-all', '-ar', '-are', '-arry', '-art', '-at', '-op', '-ore']
5,8,['d-', 'p-', 'r-', 's-', 'st-'],['-ate', '-ay', '-eal', '-ing', '-ock', '-ub', '-ump', '-un']
5,8,['d-', 'p-', 'r-', 's-', 't-'],['-ad', '-eal', '-ear', '-ent', '-ing', '-ip', '-ub', '-un']
5,8,['d-', 'p-', 's-', 'sh-', 'st-'],['-ale', '-ay', '-eep', '-eer', '-ew', '-ock', '-uck', '-un']
5,8,['d-', 'p-', 's-', 'sh-', 't-'],['-ad', '-ale', '-ear', '-in', '-ine', '-ip', '-uck', '-un']
5,8,['f-', 'm-', 'p-', 't-', 'w-'],['-ail', '-all', '-an', '-ar', '-are', '-ile', '-ill', '-ore']
5,8,['h-', 'l-', 'r-', 'sh-', 't-'],['-ack', '-ad', '-am', '-ip', '-ook', '-ot', '-ow', '-ush']
5,8,['h-', 'm-', 'p-', 'r-', 't-'],['-ad', '-ail', '-are', '-at', '-eal', '-ill', '-ole', '-ug']
5,8,['h-', 'm-', 'p-', 's-', 'st-'],['-ale', '-at', '-ate', '-ay', '-eal', '-ill', '-ole', '-op']
5,8,['h-', 'p-', 'r-', 's-', 'sh-'],['-ack', '-ad', '-at', '-ave', '-ay', '-ear', '-ill', '-ip']
5,8,['h-', 'p-', 'r-', 's-', 'w-'],['-ad', '-ail', '-ave', '-ay', '-eal', '-ear', '-ill', '-ound']
5,8,['h-', 'p-', 's-', 'sh-', 't-'],['-ack', '-ad', '-ale', '-at', '-ear', '-ill', '-ip', '-op']
5,8,['h-', 'p-', 's-', 'st-', 't-'],['-ack', '-ale', '-at', '-eal', '-ill', '-ole', '-op', '-ub']
5,8,['h-', 'p-', 's-', 't-', 'wh-'],['-ack', '-acker', '-ale', '-at', '-eal', '-eat', '-ip', '-ole']
5,8,['h-', 'r-', 's-', 'st-', 't-'],['-ack', '-ank', '-at', '-eal', '-ill', '-ole', '-ow', '-ub']
5,8,['l-', 'm-', 'r-', 's-', 'sl-'],['-ag', '-ake', '-ap', '-ate', '-ay', '-ight', '-ob', '-ot']
5,8,['l-', 'n-', 'r-', 's-', 'sl-'],['-ap', '-ay', '-ick', '-ight', '-ightly', '-ip', '-ot', '-ow']
5,8,['l-', 'p-', 'r-', 's-', 'st-'],['-ack', '-aid', '-ate', '-ay', '-ick', '-ink', '-ock', '-ump']
5,8,['l-', 'p-', 'r-', 's-', 't-'],['-ack', '-ad', '-ap', '-end', '-ent', '-ick', '-ip', '-ower']
5,8,['l-', 'r-', 's-', 'sh-', 't-'],['-ack', '-ad', '-ag', '-ake', '-ip', '-ot', '-ow', '-ower']
5,8,['l-', 'r-', 's-', 'sl-', 'sn-'],['-ack', '-ag', '-ake', '-ap', '-ip', '-ob', '-ot', '-ow']
5,8,['l-', 'r-', 's-', 'sl-', 'tr-'],['-ack', '-ap', '-ay', '-ick', '-ip', '-ot', '-ow', '-ump']
5,8,['l-', 'r-', 's-', 't-', 'w-'],['-ad', '-ag', '-ake', '-end', '-ent', '-ick', '-ight', '-ow']
5,8,['l-', 'r-', 'sh-', 'sl-', 't-'],['-ack', '-ag', '-ake', '-am', '-ip', '-ot', '-ow', '-ush']
5,8,['l-', 'r-', 'sl-', 'sn-', 't-'],['-ack', '-ag', '-ake', '-ap', '-ip', '-ot', '-ow', '-ug']
5,8,['l-', 's-', 'sh-', 'sn-', 't-'],['-ack', '-ag', '-ake', '-ip', '-ore', '-ot', '-ow', '-uck']
5,8,['m-', 'p-', 'r-', 's-', 'st-'],['-aid', '-at', '-ate', '-ay', '-eal', '-ill', '-ock', '-ole']
5,8,['n-', 'r-', 's-', 'sl-', 't-'],['-ap', '-ick', '-ight', '-ightly', '-ip', '-ipper', '-ot', '-ow']
5,8,['p-', 'r-', 's-', 'sh-', 't-'],['-ack', '-ad', '-at', '-ear', '-ill', '-ip', '-ower', '-un']
5,8,['p-', 'r-', 's-', 'st-', 'w-'],['-age', '-ave', '-ay', '-eal', '-ick', '-ill', '-ing', '-ink']
5,8,['p-', 's-', 'sh-', 'st-', 't-'],['-ack', '-ale', '-at', '-ill', '-op', '-ore', '-uck', '-un']
5,8,['p-', 's-', 'sh-', 't-', 'w-'],['-ad', '-ale', '-ear', '-een', '-ill', '-in', '-ore', '-ort']
5,8,['r-', 's-', 'sh-', 'sl-', 't-'],['-ack', '-ag', '-ake', '-at', '-ip', '-ipper', '-ot', '-ow']
5,8,['r-', 's-', 'sh-', 'st-', 't-'],['-ack', '-ag', '-ake', '-ank', '-at', '-ill', '-ow', '-un']
5,8,['r-', 's-', 'sl-', 'sn-', 't-'],['-ack', '-ag', '-ake', '-ap', '-ide', '-ip', '-ot', '-ow']
5,8,['r-', 's-', 'sl-', 't-', 'tr-'],['-ack', '-ap', '-ick', '-ip', '-ipper', '-ot', '-ough', '-ow']
5,7,['b-', 'c-', 'm-', 'p-', 'sh-'],['-ad', '-all', '-are', '-at', '-od', '-op', '-ore']
5,7,['b-', 'c-', 'm-', 'p-', 'w-'],['-ad', '-all', '-an', '-ar', '-are', '-atch', '-ore']
5,7,['b-', 'c-', 'm-', 'sc-', 't-'],['-ad', '-an', '-ar', '-are', '-at', '-old', '-ore']
5,7,['b-', 'c-', 'm-', 'sh-', 't-'],['-ad', '-ake', '-all', '-are', '-at', '-op', '-ore']
5,7,['b-', 'c-', 'm-', 'st-', 't-'],['-ake', '-all', '-ar', '-are', '-at', '-op', '-ore']
5,7,['b-', 'c-', 'p-', 'sh-', 'st-'],['-all', '-are', '-at', '-one', '-op', '-ore', '-utter']
5,7,['b-', 'c-', 'p-', 'st-', 't-'],['-all', '-ar', '-are', '-at', '-one', '-op', '-ore']
5,7,['b-', 'c-', 'p-', 't-', 'w-'],['-ad', '-all', '-an', '-ar', '-are', '-ent', '-ore']
5,7,['b-', 'c-', 'r-', 'sh-', 't-'],['-ad', '-ake', '-are', '-at', '-ook', '-ow', '-ut']
5,7,['b-', 'c-', 'r-', 'sp-', 't-'],['-ake', '-an', '-are', '-at', '-ent', '-oil', '-ook']
5,7,['b-', 'c-', 'r-', 't-', 'w-'],['-ad', '-ake', '-an', '-are', '-attle', '-ent', '-ow']
5,7,['b-', 'c-', 's-', 'sh-', 't-'],['-ad', '-ake', '-at', '-ell', '-op', '-ore', '-ow']
5,7,['b-', 'c-', 's-', 't-', 'w-'],['-ad', '-ake', '-ell', '-ent', '-old', '-ore', '-ow']
5,7,['b-', 'c-', 'sc-', 'sh-', 't-'],['-ad', '-are', '-at', '-one', '-ore', '-orn', '-ow']
5,7,['b-', 'c-', 'sp-', 't-', 'w-'],['-ake', '-an', '-ar', '-are', '-ell', '-ent', '-ore']
5,7,['b-', 'ch-', 'm-', 'p-', 't-'],['-ar', '-at', '-atter', '-eat', '-i', '-ill', '-op']
5,7,['b-', 'f-', 'g-', 's-', 't-'],['-ear', '-ee', '-ender', '-ill', '-in', '-old', '-ore']
5,7,['b-', 'f-', 'h-', 'm-', 'p-'],['-ail', '-all', '-are', '-at', '-eat', '-ill', '-ound']
5,7,['b-', 'f-', 'h-', 'm-', 't-'],['-ail', '-all', '-are', '-at', '-eat', '-ill', '-old']
5,7,['b-', 'f-', 'h-', 'p-', 't-'],['-ail', '-all', '-are', '-at', '-ear', '-eat', '-ill']
5,7,['b-', 'f-', 'h-', 'p-', 'w-'],['-ail', '-all', '-are', '-ear', '-ill', '-it', '-ound']
5,7,['b-', 'f-', 'm-', 'p-', 'sp-'],['-an', '-ar', '-are', '-at', '-elt', '-ill', '-ore']
5,7,['b-', 'f-', 'm-', 'r-', 'w-'],['-ail', '-ake', '-an', '-are', '-ill', '-ind', '-ound']
5,7,['b-', 'f-', 'm-', 's-', 't-'],['-ail', '-ake', '-at', '-eat', '-ill', '-old', '-ore']
5,7,['b-', 'f-', 'm-', 'sh-', 't-'],['-ake', '-all', '-are', '-at', '-erry', '-ill', '-ore']
5,7,['b-', 'f-', 'm-', 'sp-', 't-'],['-ake', '-an', '-ar', '-are', '-at', '-ill', '-ore']
5,7,['b-', 'f-', 'm-', 'sp-', 'w-'],['-ake', '-an', '-ar', '-are', '-elt', '-ill', '-ore']
5,7,['b-', 'f-', 'm-', 'st-', 't-'],['-ake', '-all', '-ar', '-are', '-at', '-ill', '-ore']
5,7,['b-', 'f-', 'p-', 'r-', 't-'],['-ail', '-an', '-are', '-at', '-ear', '-est', '-ill']
5,7,['b-', 'f-', 'p-', 'sh-', 't-'],['-all', '-are', '-at', '-ear', '-ill', '-in', '-ore']
5,7,['b-', 'f-', 'r-', 't-', 'w-'],['-ail', '-ake', '-an', '-are', '-ear', '-est', '-ill']
5,7,['b-', 'f-', 's-', 'sp-', 'w-'],['-ake', '-ear', '-ell', '-ill', '-in', '-it', '-ore']
5,7,['b-', 'g-', 's-', 't-', 'w-'],['-ag', '-ear', '-ee', '-ill', '-in', '-old', '-ore']
5,7,['b-', 'h-', 'm-', 'p-', 'sh-'],['-ad', '-all', '-are', '-at', '-ay', '-ill', '-op']
5,7,['b-', 'h-', 'm-', 'p-', 'sw-'],['-at', '-atch', '-ath', '-ay', '-eat', '-ill', '-op']
5,7,['b-', 'h-', 'm-', 'r-', 'w-'],['-ad', '-ail', '-are', '-ay', '-e', '-ill', '-ound']
5,7,['b-', 'h-', 'm-', 's-', 't-'],['-ad', '-ail', '-at', '-eat', '-ill', '-old', '-op']
5,7,['b-', 'h-', 'p-', 'r-', 'w-'],['-ad', '-ail', '-are', '-ay', '-ear', '-ill', '-ound']
5,7,['b-', 'h-', 'p-', 's-', 'sh-'],['-ack', '-ad', '-at', '-ay', '-ear', '-ill', '-op']
5,7,['b-', 'h-', 'p-', 's-', 'w-'],['-ad', '-ail', '-ay', '-ear', '-ill', '-it', '-ound']
5,7,['b-', 'h-', 'p-', 'sh-', 'st-'],['-ack', '-all', '-are', '-at', '-ay', '-ill', '-op']
5,7,['b-', 'h-', 'r-', 's-', 'w-'],['-ad', '-ail', '-ay', '-ear', '-ill', '-ound', '-ow']
5,7,['b-', 'h-', 'r-', 'sh-', 'sp-'],['-ank', '-are', '-at', '-ay', '-ear', '-ill', '-ook']
5,7,['b-', 'h-', 'r-', 'sh-', 'st-'],['-ack', '-ank', '-are', '-at', '-ay', '-ill', '-ow']
5,7,['b-', 'h-', 'r-', 'sh-', 'w-'],['-ad', '-are', '-ay', '-e', '-ear', '-ill', '-ow']
5,7,['b-', 'h-', 's-', 'sh-', 'st-'],['-ack', '-ank', '-at', '-ay', '-ill', '-op', '-ow']
5,7,['b-', 'h-', 'sh-', 't-', 'w-'],['-ad', '-all', '-are', '-ear', '-ill', '-orn', '-ow']
5,7,['b-', 'l-', 'p-', 's-', 't-'],['-ack', '-ad', '-ee', '-end', '-ent', '-ore', '-uck']
5,7,['b-', 'l-', 'p-', 'sh-', 't-'],['-ack', '-ad', '-atter', '-one', '-ore', '-uck', '-ush']
5,7,['b-', 'l-', 'r-', 's-', 'w-'],['-ad', '-ag', '-ake', '-ay', '-end', '-ent', '-ow']
5,7,['b-', 'l-', 'r-', 'sh-', 'sl-'],['-ack', '-ag', '-ake', '-ay', '-ed', '-ow', '-ush']
5,7,['b-', 'l-', 'r-', 'sl-', 't-'],['-ack', '-ag', '-ake', '-ender', '-ow', '-ug', '-ush']
5,7,['b-', 'l-', 'r-', 't-', 'w-'],['-ad', '-ag', '-ake', '-end', '-ent', '-est', '-ow']
5,7,['b-', 'l-', 's-', 'sh-', 'st-'],['-ack', '-ag', '-ake', '-ay', '-ore', '-ow', '-uck']
5,7,['b-', 'l-', 's-', 'sh-', 't-'],['-ack', '-ad', '-ag', '-ake', '-ore', '-ow', '-uck']
5,7,['b-', 'l-', 's-', 'st-', 'w-'],['-ag', '-ake', '-and', '-ay', '-et', '-ore', '-ow']
5,7,['b-', 'l-', 'sh-', 'st-', 't-'],['-ack', '-ag', '-ake', '-one', '-ore', '-ow', '-uck']
5,7,['b-', 'm-', 'p-', 'r-', 's-'],['-ad', '-ail', '-at', '-ay', '-ill', '-od', '-ound']
5,7,['b-', 'm-', 'p-', 'r-', 'sh-'],['-ad', '-are', '-at', '-atter', '-ay', '-ill', '-od']
5,7,['b-', 'm-', 'p-', 'r-', 'w-'],['-ad', '-ail', '-an', '-are', '-ay', '-ill', '-ound']
5,7,['b-', 'm-', 'p-', 's-', 'sh-'],['-ad', '-at', '-ay', '-ill', '-od', '-op', '-ore']
5,7,['b-', 'm-', 'p-', 's-', 't-'],['-ad', '-ail', '-at', '-eat', '-ill', '-op', '-ore']
5,7,['b-', 'm-', 'p-', 's-', 'w-'],['-ad', '-ail', '-ay', '-et', '-ill', '-ore', '-ound']
5,7,['b-', 'm-', 'p-', 'sc-', 't-'],['-ad', '-an', '-ar', '-are', '-at', '-atter', '-ore']
5,7,['b-', 'm-', 'p-', 'sh-', 'sp-'],['-are', '-ark', '-at', '-atter', '-ay', '-ill', '-ore']
5,7,['b-', 'm-', 'p-', 'sp-', 'st-'],['-ar', '-are', '-ark', '-at', '-ay', '-ill', '-ore']
5,7,['b-', 'm-', 'p-', 'sp-', 'w-'],['-an', '-ar', '-are', '-ay', '-elt', '-ill', '-ore']
